Date,Searching_Number,Country,Time_Frame,Keyword,Language,Regions
2023-04-01,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-02,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-03,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-04,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-05,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-06,32,Slovenia,3-m,Machine learning,en,Europe
2023-04-07,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-08,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-09,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-10,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-11,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-12,24,Slovenia,3-m,Machine learning,en,Europe
2023-04-13,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-14,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-15,23,Slovenia,3-m,Machine learning,en,Europe
2023-04-16,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-17,19,Slovenia,3-m,Machine learning,en,Europe
2023-04-18,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-19,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-20,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-21,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-22,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-23,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-24,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-25,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-26,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-27,30,Slovenia,3-m,Machine learning,en,Europe
2023-04-28,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-29,0,Slovenia,3-m,Machine learning,en,Europe
2023-04-30,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-01,100,Slovenia,3-m,Machine learning,en,Europe
2023-05-02,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-03,22,Slovenia,3-m,Machine learning,en,Europe
2023-05-04,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-05,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-06,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-07,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-08,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-09,40,Slovenia,3-m,Machine learning,en,Europe
2023-05-10,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-11,0,Slovenia,3-m,Machine learning,en,Europe
2023-05-12,53,Slovenia,3-m,Machine learning,en,Europe
2023-05-13,20,Slovenia,3-m,Machine learning,en,Europe
2023-05-14,0,Slovenia,3-m,Machine learning,en,Europe
2023-02-18,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-19,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-20,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-21,24,Lithuania,3-m,Machine learning,en,Europe
2023-02-22,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-23,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-24,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-25,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-26,40,Lithuania,3-m,Machine learning,en,Europe
2023-02-27,0,Lithuania,3-m,Machine learning,en,Europe
2023-02-28,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-01,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-02,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-03,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-04,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-05,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-06,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-07,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-08,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-09,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-10,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-11,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-12,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-13,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-14,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-15,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-16,35,Lithuania,3-m,Machine learning,en,Europe
2023-03-17,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-18,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-19,47,Lithuania,3-m,Machine learning,en,Europe
2023-03-20,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-21,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-22,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-23,62,Lithuania,3-m,Machine learning,en,Europe
2023-03-24,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-25,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-26,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-27,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-28,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-29,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-30,0,Lithuania,3-m,Machine learning,en,Europe
2023-03-31,46,Lithuania,3-m,Machine learning,en,Europe
2023-04-01,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-02,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-03,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-04,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-05,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-06,23,Lithuania,3-m,Machine learning,en,Europe
2023-04-07,41,Lithuania,3-m,Machine learning,en,Europe
2023-04-08,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-09,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-10,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-11,48,Lithuania,3-m,Machine learning,en,Europe
2023-04-12,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-13,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-14,38,Lithuania,3-m,Machine learning,en,Europe
2023-04-15,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-16,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-17,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-18,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-19,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-20,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-21,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-22,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-23,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-24,33,Lithuania,3-m,Machine learning,en,Europe
2023-04-25,77,Lithuania,3-m,Machine learning,en,Europe
2023-04-26,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-27,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-28,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-29,0,Lithuania,3-m,Machine learning,en,Europe
2023-04-30,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-01,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-02,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-03,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-04,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-05,65,Lithuania,3-m,Machine learning,en,Europe
2023-05-06,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-07,51,Lithuania,3-m,Machine learning,en,Europe
2023-05-08,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-09,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-10,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-11,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-12,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-13,0,Lithuania,3-m,Machine learning,en,Europe
2023-05-14,100,Lithuania,3-m,Machine learning,en,Europe
2023-02-18,0,Ghana,3-m,Machine learning,en,Africa
2023-02-19,0,Ghana,3-m,Machine learning,en,Africa
2023-02-20,28,Ghana,3-m,Machine learning,en,Africa
2023-02-21,23,Ghana,3-m,Machine learning,en,Africa
2023-02-22,0,Ghana,3-m,Machine learning,en,Africa
2023-02-23,20,Ghana,3-m,Machine learning,en,Africa
2023-02-24,72,Ghana,3-m,Machine learning,en,Africa
2023-02-25,0,Ghana,3-m,Machine learning,en,Africa
2023-02-26,32,Ghana,3-m,Machine learning,en,Africa
2023-02-27,35,Ghana,3-m,Machine learning,en,Africa
2023-02-28,19,Ghana,3-m,Machine learning,en,Africa
2023-03-01,0,Ghana,3-m,Machine learning,en,Africa
2023-03-02,0,Ghana,3-m,Machine learning,en,Africa
2023-03-03,0,Ghana,3-m,Machine learning,en,Africa
2023-03-04,0,Ghana,3-m,Machine learning,en,Africa
2023-03-05,47,Ghana,3-m,Machine learning,en,Africa
2023-03-06,0,Ghana,3-m,Machine learning,en,Africa
2023-03-07,0,Ghana,3-m,Machine learning,en,Africa
2023-03-08,100,Ghana,3-m,Machine learning,en,Africa
2023-03-09,0,Ghana,3-m,Machine learning,en,Africa
2023-03-10,0,Ghana,3-m,Machine learning,en,Africa
2023-03-11,0,Ghana,3-m,Machine learning,en,Africa
2023-03-12,0,Ghana,3-m,Machine learning,en,Africa
2023-03-13,36,Ghana,3-m,Machine learning,en,Africa
2023-03-14,0,Ghana,3-m,Machine learning,en,Africa
2023-03-15,0,Ghana,3-m,Machine learning,en,Africa
2023-03-16,0,Ghana,3-m,Machine learning,en,Africa
2023-03-17,22,Ghana,3-m,Machine learning,en,Africa
2023-03-18,0,Ghana,3-m,Machine learning,en,Africa
2023-03-19,0,Ghana,3-m,Machine learning,en,Africa
2023-03-20,0,Ghana,3-m,Machine learning,en,Africa
2023-03-21,70,Ghana,3-m,Machine learning,en,Africa
2023-03-22,24,Ghana,3-m,Machine learning,en,Africa
2023-03-23,0,Ghana,3-m,Machine learning,en,Africa
2023-03-24,0,Ghana,3-m,Machine learning,en,Africa
2023-03-25,0,Ghana,3-m,Machine learning,en,Africa
2023-03-26,0,Ghana,3-m,Machine learning,en,Africa
2023-03-27,0,Ghana,3-m,Machine learning,en,Africa
2023-03-28,0,Ghana,3-m,Machine learning,en,Africa
2023-03-29,40,Ghana,3-m,Machine learning,en,Africa
2023-03-30,27,Ghana,3-m,Machine learning,en,Africa
2023-03-31,35,Ghana,3-m,Machine learning,en,Africa
2023-04-01,0,Ghana,3-m,Machine learning,en,Africa
2023-04-02,22,Ghana,3-m,Machine learning,en,Africa
2023-04-03,0,Ghana,3-m,Machine learning,en,Africa
2023-04-04,0,Ghana,3-m,Machine learning,en,Africa
2023-04-05,0,Ghana,3-m,Machine learning,en,Africa
2023-04-06,0,Ghana,3-m,Machine learning,en,Africa
2023-04-07,0,Ghana,3-m,Machine learning,en,Africa
2023-04-08,0,Ghana,3-m,Machine learning,en,Africa
2023-04-09,0,Ghana,3-m,Machine learning,en,Africa
2023-04-10,0,Ghana,3-m,Machine learning,en,Africa
2023-04-11,36,Ghana,3-m,Machine learning,en,Africa
2023-04-12,0,Ghana,3-m,Machine learning,en,Africa
2023-04-13,0,Ghana,3-m,Machine learning,en,Africa
2023-04-14,0,Ghana,3-m,Machine learning,en,Africa
2023-04-15,0,Ghana,3-m,Machine learning,en,Africa
2023-04-16,0,Ghana,3-m,Machine learning,en,Africa
2023-04-17,0,Ghana,3-m,Machine learning,en,Africa
2023-04-18,0,Ghana,3-m,Machine learning,en,Africa
2023-04-19,0,Ghana,3-m,Machine learning,en,Africa
2023-04-20,0,Ghana,3-m,Machine learning,en,Africa
2023-04-21,0,Ghana,3-m,Machine learning,en,Africa
2023-04-22,0,Ghana,3-m,Machine learning,en,Africa
2023-04-23,87,Ghana,3-m,Machine learning,en,Africa
2023-04-24,0,Ghana,3-m,Machine learning,en,Africa
2023-04-25,38,Ghana,3-m,Machine learning,en,Africa
2023-04-26,0,Ghana,3-m,Machine learning,en,Africa
2023-04-27,0,Ghana,3-m,Machine learning,en,Africa
2023-04-28,0,Ghana,3-m,Machine learning,en,Africa
2023-04-29,0,Ghana,3-m,Machine learning,en,Africa
2023-04-30,0,Ghana,3-m,Machine learning,en,Africa
2023-05-01,24,Ghana,3-m,Machine learning,en,Africa
2023-05-02,0,Ghana,3-m,Machine learning,en,Africa
2023-05-03,18,Ghana,3-m,Machine learning,en,Africa
2023-05-04,0,Ghana,3-m,Machine learning,en,Africa
2023-05-05,0,Ghana,3-m,Machine learning,en,Africa
2023-05-06,0,Ghana,3-m,Machine learning,en,Africa
2023-05-07,0,Ghana,3-m,Machine learning,en,Africa
2023-05-08,28,Ghana,3-m,Machine learning,en,Africa
2023-05-09,0,Ghana,3-m,Machine learning,en,Africa
2023-05-10,0,Ghana,3-m,Machine learning,en,Africa
2023-05-11,0,Ghana,3-m,Machine learning,en,Africa
2023-05-12,73,Ghana,3-m,Machine learning,en,Africa
2023-05-13,0,Ghana,3-m,Machine learning,en,Africa
2023-05-14,0,Ghana,3-m,Machine learning,en,Africa
2023-02-18,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-19,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-20,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-21,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-22,35,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-23,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-24,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-25,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-26,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-27,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-28,30,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-01,28,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-02,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-03,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-04,17,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-05,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-06,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-07,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-08,39,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-09,35,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-10,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-11,47,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-12,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-13,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-14,100,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-15,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-16,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-17,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-18,17,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-19,16,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-20,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-21,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-22,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-23,38,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-24,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-25,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-26,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-27,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-28,55,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-29,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-30,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-03-31,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-01,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-02,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-03,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-04,28,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-05,36,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-06,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-07,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-08,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-09,53,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-10,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-11,22,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-12,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-13,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-14,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-15,33,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-16,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-17,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-18,19,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-19,37,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-20,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-21,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-22,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-23,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-24,40,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-25,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-26,34,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-27,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-28,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-29,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-04-30,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-01,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-02,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-03,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-04,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-05,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-06,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-07,33,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-08,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-09,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-10,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-11,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-12,29,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-13,0,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-05-14,53,Democratic Republic of the Congo,3-m,Machine learning,en,Africa
2023-02-18,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-19,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-20,100,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-21,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-22,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-23,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-24,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-25,33,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-26,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-27,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-02-28,33,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-01,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-02,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-03,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-04,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-05,35,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-06,19,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-07,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-08,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-09,36,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-10,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-11,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-12,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-13,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-14,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-15,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-16,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-17,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-18,23,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-19,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-20,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-21,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-22,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-23,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-24,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-25,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-26,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-27,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-28,19,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-29,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-30,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-03-31,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-01,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-02,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-03,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-04,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-05,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-06,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-07,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-08,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-09,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-10,20,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-11,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-12,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-13,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-14,28,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-15,21,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-16,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-17,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-18,14,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-19,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-20,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-21,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-22,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-23,73,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-24,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-25,0,Azerbaijan,3-m,Machine learning,en,Asia
2023-04-26,0,Azerbaijan,3-m,Machine learning,en,Asia
